"","ISO","lang.family","lang.genus","native.country","native.country.area","language","lat","lon","mean.temp","sum.precip","sd.temp","growing.season","pop_log","complexity.bias","p.complexity.bias","mono.complexity.bias","open.complexity.bias","morphological.complexity.ld","morphological.complexity.ld.centered","scaled.LDT.ZM","scaled.LDT.H","scaled.LDT.TTR","stock","region","mean.dependency.length","information.density","syllable.rate","information.rate","mean.length","mean.aoa","normalized.vowel.diversity","normalized.consonant.diversity","normalized.tone.diversity","normalized.phoneme.diversity","distance.from.origin","area_log","perimeter_log","n.neighbors_log","sd.precip_log","ratio.L2.L1_log","n.L1.speakers_log","n.L2.speakers_log","n.phonemes_log","n.consonants_log","n.vowels_log","n.sonorants_log","n.obstruents_log","n.monophthongs_log","n.qual.monophthongs_log","n.tones_log","morphological.complexity_log"
"1807","dje",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98717948717949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68887945411394,2.99573227355399,2.77258872223978,2.07944154167984,2.484906649788,2.77258872223978,1.6094379124341,1.38629436111989,NA
"1808","dob",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58823529411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17805383034795,2.94443897916644,1.6094379124341,1.79175946922805,2.56494935746154,1.6094379124341,1.6094379124341,NA,NA
"1809","dop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61091791264422,2.83321334405622,2.99573227355399,2.07944154167984,2.19722457733622,2.99573227355399,2.30258509299405,NA,NA
"1810","dru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.38412017167382,NA,-1.2345266,0.12048546,-0.7687792,-0.627606761,12896.25,NA,NA,NA,NA,NA,NA,NA,3.29583686600433,3.13549421592915,1.38629436111989,2.07944154167984,2.70805020110221,1.38629436111989,1.38629436111989,NA,NA
"1811","dts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56666666666667,NA,1.3900889,-0.7169629,0.54663194,0.406585987,2248.478,NA,NA,NA,NA,NA,NA,NA,3.3322045101752,2.77258872223978,2.484906649788,2.30258509299405,1.79175946922805,2.484906649788,1.94591014905531,NA,NA
"1812","dug",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7741935483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.89182029811063,3.73766961828337,1.6094379124341,2.77258872223978,3.25809653802148,1.6094379124341,1.6094379124341,0.693147180559945,NA
"1813","duo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99573227355399,2.70805020110221,1.6094379124341,1.79175946922805,2.19722457733622,1.6094379124341,1.6094379124341,NA,NA
"1814","dzg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98858363858364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.46573590279973,3.04452243772342,2.39789527279837,2.07944154167984,2.56494935746154,2.39789527279837,2.39789527279837,NA,NA
"1815","ega",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91891891891892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66356164612965,3.29583686600433,2.19722457733622,1.94591014905531,2.99573227355399,2.19722457733622,2.19722457733622,1.09861228866811,NA
"1816","ego",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02564102564103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73766961828337,3.40119738166216,1.94591014905531,2.19722457733622,3.04452243772342,1.94591014905531,1.94591014905531,1.6094379124341,NA
"1817","ekm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.296875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40119738166216,2.94443897916644,1.94591014905531,1.94591014905531,2.484906649788,1.94591014905531,1.94591014905531,1.38629436111989,NA
"1818","ekp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61091791264422,3.17805383034795,2.19722457733622,1.94591014905531,2.83321334405622,2.19722457733622,2.19722457733622,1.38629436111989,NA
"1819","enb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48148148148148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58351893845611,2.56494935746154,2.99573227355399,2.07944154167984,1.6094379124341,2.99573227355399,2.30258509299405,1.09861228866811,NA
"1820","erk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19877675840979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99573227355399,2.70805020110221,1.6094379124341,2.19722457733622,1.79175946922805,1.6094379124341,1.6094379124341,NA,NA
"1821","ess",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.52666666666667,NA,-1.2345266,0.9579338,-0.7687792,-0.348457316,13515.31,NA,NA,NA,NA,NA,NA,NA,3.58351893845611,3.46573590279973,1.38629436111989,2.77258872223978,2.77258872223978,1.38629436111989,1.38629436111989,NA,NA
"1822","fai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.76923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99573227355399,2.484906649788,2.07944154167984,1.6094379124341,1.94591014905531,1.6094379124341,1.6094379124341,NA,NA
"1823","fan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.71357206670431,3.2188758248682,2.77258872223978,2.56494935746154,2.484906649788,2.77258872223978,2.07944154167984,NA,NA
"1824","flr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.90740740740741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55534806148941,3.2188758248682,2.30258509299405,2.484906649788,2.56494935746154,2.30258509299405,1.6094379124341,NA,NA
"1825","fuq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61091791264422,3.29583686600433,2.30258509299405,2.484906649788,2.70805020110221,2.30258509299405,1.6094379124341,NA,NA
"1826","fur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66356164612965,3.2188758248682,2.63905732961526,1.94591014905531,2.89037175789616,2.63905732961526,1.94591014905531,NA,NA
"1827","fwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07753744390572,3.89182029811063,2.30258509299405,2.70805020110221,3.52636052461616,2.30258509299405,1.6094379124341,NA,NA
"1828","gbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58351893845611,2.94443897916644,2.56494935746154,1.94591014905531,2.484906649788,2.56494935746154,1.94591014905531,1.38629436111989,NA
"1829","gby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43398720448515,3.17805383034795,1.94591014905531,1.6094379124341,2.94443897916644,1.94591014905531,1.94591014905531,NA,NA
"1830","gej",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78418963391826,3.29583686600433,2.63905732961526,1.94591014905531,2.99573227355399,2.63905732961526,1.94591014905531,1.09861228866811,NA
"1831","gio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68181818181818,NA,1.3900889,0.9579338,1.86204304,1.403355244,11479.69,NA,NA,NA,NA,NA,NA,NA,3.76120011569356,3.43398720448515,2.484906649788,2.83321334405622,2.63905732961526,1.94591014905531,1.94591014905531,NA,NA
"1832","gjn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.51666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66356164612965,3.13549421592915,2.63905732961526,2.07944154167984,2.70805020110221,2.63905732961526,1.94591014905531,0.693147180559945,NA
"1833","gkp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55534806148941,3.29583686600433,2.07944154167984,2.07944154167984,2.94443897916644,2.07944154167984,2.07944154167984,NA,NA
"1834","gnd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.72222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52636052461616,3.36729582998647,0.693147180559945,2.39789527279837,2.89037175789616,0.693147180559945,0.693147180559945,1.09861228866811,NA
"1835","gng",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66356164612965,3.09104245335832,2.63905732961526,2.19722457733622,2.56494935746154,2.63905732961526,1.94591014905531,1.09861228866811,NA
"1836","grg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98898404656427,3.80666248977032,2.19722457733622,2.99573227355399,3.2188758248682,2.19722457733622,2.19722457733622,NA,NA
"1837","hag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.01666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36729582998647,3.13549421592915,1.79175946922805,2.07944154167984,2.70805020110221,1.79175946922805,1.79175946922805,NA,NA
"1838","hdn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2345266,1.79538213,-0.7687792,-0.06930787,15861.48,NA,NA,NA,NA,NA,NA,NA,3.91202300542815,3.85014760171006,1.09861228866811,2.56494935746154,3.52636052461616,1.09861228866811,1.09861228866811,NA,NA
"1839","hum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.34146341463415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.49650756146648,2.99573227355399,2.30258509299405,1.94591014905531,2.56494935746154,2.30258509299405,1.6094379124341,1.09861228866811,NA
"1840","hur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.11016949152542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85014760171006,3.46573590279973,2.484906649788,1.94591014905531,3.2188758248682,2.484906649788,1.79175946922805,1.09861228866811,NA
"1841","hus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43150684931507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58351893845611,3.25809653802148,2.30258509299405,1.79175946922805,2.99573227355399,2.30258509299405,1.6094379124341,NA,NA
"1842","iby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.47435897435897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63758615972639,3.2188758248682,2.30258509299405,2.07944154167984,2.83321334405622,2.30258509299405,2.30258509299405,1.09861228866811,NA
"1843","ife",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52636052461616,2.94443897916644,2.484906649788,1.38629436111989,2.70805020110221,2.484906649788,1.94591014905531,1.09861228866811,NA
"1844","igo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.13549421592915,2.19722457733622,2.63905732961526,0.693147180559945,1.94591014905531,2.63905732961526,1.94591014905531,NA,NA
"1845","ijn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76120011569356,3.09104245335832,2.89037175789616,1.79175946922805,2.77258872223978,2.89037175789616,2.19722457733622,1.09861228866811,NA
"1846","ijs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.10810810810811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78418963391826,3.17805383034795,2.89037175789616,1.94591014905531,2.83321334405622,2.89037175789616,2.19722457733622,0.693147180559945,NA
"1847","jao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5875,NA,-1.2345266,0.9579338,-0.7687792,-0.348457316,16692.95,NA,NA,NA,NA,NA,NA,NA,3.46573590279973,3.36729582998647,1.09861228866811,3.09104245335832,1.94591014905531,1.09861228866811,1.09861228866811,NA,NA
"1848","jic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7625,NA,-0.4846364,0.12048546,-0.7687792,-0.377643382,21536.89,NA,NA,NA,NA,NA,NA,NA,3.3322045101752,3.09104245335832,1.79175946922805,2.484906649788,2.30258509299405,1.79175946922805,1.79175946922805,NA,NA
"1849","kdh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58351893845611,3.2188758248682,2.19722457733622,2.19722457733622,2.77258872223978,2.19722457733622,2.19722457733622,0.693147180559945,NA
"1850","kdt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78378378378378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.85014760171006,3.09104245335832,3.2188758248682,2.07944154167984,2.63905732961526,3.09104245335832,2.39789527279837,NA,NA
"1851","khc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36729582998647,3.17805383034795,1.6094379124341,2.484906649788,2.484906649788,1.6094379124341,1.6094379124341,NA,NA
"1852","kjd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56410256410256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94443897916644,2.484906649788,1.94591014905531,1.94591014905531,1.6094379124341,1.6094379124341,1.6094379124341,NA,NA
"1853","kjs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99573227355399,2.70805020110221,1.6094379124341,2.19722457733622,1.79175946922805,1.6094379124341,1.6094379124341,NA,NA
"1854","kkj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.02127659574468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.91202300542815,3.49650756146648,2.56494935746154,2.63905732961526,2.94443897916644,2.56494935746154,1.94591014905531,1.38629436111989,NA
"1855","kkw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.96575342465753,NA,1.3900889,0.12048546,0.54663194,0.685735432,568.1662,NA,NA,NA,NA,NA,NA,NA,3.3322045101752,3.04452243772342,1.94591014905531,2.07944154167984,2.56494935746154,1.94591014905531,1.94591014905531,NA,NA
"1856","kme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52636052461616,3.29583686600433,1.94591014905531,2.63905732961526,2.56494935746154,1.94591014905531,1.94591014905531,NA,NA
"1857","kms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36729582998647,3.13549421592915,1.79175946922805,2.39789527279837,2.484906649788,1.79175946922805,1.79175946922805,NA,NA
"1858","kmw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99305555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55534806148941,3.17805383034795,1.94591014905531,2.19722457733622,2.70805020110221,1.94591014905531,1.94591014905531,1.38629436111989,NA
"1859","kpm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.45833333333333,NA,1.3900889,-1.5544112,0.54663194,0.127436542,12277.46,NA,NA,NA,NA,NA,NA,NA,3.61091791264422,3.29583686600433,2.30258509299405,2.30258509299405,2.83321334405622,2.30258509299405,2.30258509299405,NA,NA
"1860","kpz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.25809653802148,2.63905732961526,2.484906649788,2.39789527279837,1.09861228866811,2.484906649788,1.79175946922805,NA,NA
"1861","kub",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8286413964891,3.3322045101752,2.56494935746154,2.56494935746154,2.70805020110221,2.56494935746154,1.94591014905531,1.6094379124341,NA
"1862","kuj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.09104245335832,2.70805020110221,1.94591014905531,2.07944154167984,1.94591014905531,1.94591014905531,1.94591014905531,NA,NA
"1863","kus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78418963391826,3.09104245335832,3.09104245335832,2.07944154167984,2.63905732961526,3.09104245335832,2.19722457733622,NA,NA
"1864","kxl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.70689655172414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.66356164612965,3.52636052461616,1.6094379124341,2.484906649788,3.09104245335832,1.6094379124341,1.6094379124341,NA,NA
"1865","kxm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.76120011569356,3.17805383034795,2.94443897916644,2.39789527279837,2.56494935746154,2.77258872223978,1.09861228866811,NA,NA
"1866","kyz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17805383034795,2.63905732961526,2.30258509299405,1.79175946922805,2.07944154167984,2.30258509299405,1.6094379124341,NA,NA
"1867","kza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.80666248977032,2.99573227355399,3.04452243772342,1.94591014905531,2.56494935746154,3.04452243772342,1.94591014905531,1.38629436111989,NA
"1868","kzr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.81428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.68887945411394,3.40119738166216,1.79175946922805,2.484906649788,2.89037175789616,1.79175946922805,1.79175946922805,1.38629436111989,NA
"1869","las",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.97029191355212,2.83321334405622,3.49650756146648,2.07944154167984,2.19722457733622,3.49650756146648,2.39789527279837,1.09861228866811,NA
"1870","lem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.40119738166216,2.63905732961526,2.63905732961526,1.94591014905531,1.94591014905531,2.63905732961526,1.94591014905531,0.693147180559945,NA
"1871","lia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17805383034795,2.83321334405622,1.94591014905531,1.94591014905531,2.30258509299405,1.94591014905531,1.94591014905531,NA,NA
"1872","lig",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63758615972639,3.09104245335832,2.63905732961526,1.94591014905531,2.70805020110221,2.63905732961526,1.94591014905531,0.693147180559945,NA
"1873","lmp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.55534806148941,3.09104245335832,1.94591014905531,1.94591014905531,2.70805020110221,1.94591014905531,1.94591014905531,1.79175946922805,NA
"1874","lor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.83333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63758615972639,3.3322045101752,2.30258509299405,2.39789527279837,2.83321334405622,2.30258509299405,2.30258509299405,NA,NA
